Word,ipa,Iconicity,phon_pred,sem_pred,comb_pred,pred_diff,Conc.M
spotty,spɑti,0.727,0.496,0.476,0.497,0.021,0.49
interlock,ɪntɹ̩lɑk,0.533,0.465,0.476,0.476,-0.011,0.55
assured,əʃʊɹd,0.288,0.433,0.476,0.458,-0.043,0.302
completion,kəmpliʃən,0.433,0.483,0.476,0.483,0.008,0.332
cover,kʌvɹ̩,0.467,0.47,0.476,0.465,-0.006,0.808
clandestine,klændɛstɪn,0.367,0.454,0.476,0.429,-0.022,
innovation,ɪnəvejʃən,0.317,0.373,0.476,0.335,-0.103,0.242
pine,pajn,0.6,0.464,0.476,0.45,-0.011,0.842
cider,sajdɹ̩,0.45,0.437,0.476,0.404,-0.038,0.992
arose,ɹ̩owz,0.452,0.459,0.476,0.437,-0.017,0.298
dough,dow,0.55,0.479,0.476,0.474,0.003,0.948
lifeboat,lajfbowt,0.417,0.505,0.476,0.487,0.029,0.87
jury,d͡ʒʊɹi,0.133,0.481,0.476,0.48,0.006,0.91
parody,pɛɹədi,0.283,0.385,0.476,0.391,-0.09,0.39
holiness,howlinəs,0.6,0.482,0.476,0.472,0.006,0.14
mainstream,mejnstɹim,0.333,0.485,0.476,0.484,0.009,0.202
subway,sʌbwej,0.424,0.463,0.476,0.449,-0.012,0.965
billion,bɪljən,0.364,0.427,0.476,0.424,-0.048,0.698
yesterday,jɛstɹ̩dej,0.439,0.398,0.476,0.385,-0.078,0.5
degeneracy,dɪd͡ʒɛnɹ̩əsi,0.267,0.382,0.476,0.391,-0.094,0.083
magnet,mæɡnət,0.346,0.449,0.475,0.45,-0.027,0.925
neutral,nutɹəl,0.517,0.473,0.475,0.493,-0.002,0.2
pulsate,pʊlsejt,0.742,0.486,0.475,0.488,0.01,0.608
mower,mowɹ̩,0.383,0.462,0.475,0.461,-0.013,0.965
podium,powdiəm,0.233,0.457,0.475,0.462,-0.019,0.972
test,tɛst,0.367,0.427,0.475,0.429,-0.049,0.732
universe,junəvɹ̩s,0.45,0.439,0.475,0.463,-0.036,0.712
met,mɛt,0.417,0.399,0.475,0.418,-0.076,0.395
arguable,ɑɹɡjuəbəl,0.333,0.454,0.475,0.446,-0.021,0.21
grandma,ɡɹæmɑ,0.533,0.491,0.475,0.49,0.016,0.885
shuttle,ʃʌtəl,0.467,0.445,0.475,0.418,-0.03,0.908
fault,fɔlt,0.439,0.474,0.475,0.472,-0.002,0.353
aptitude,æptətud,0.3,0.455,0.475,0.428,-0.02,0.135
savor,sejvɹ̩,0.485,0.435,0.475,0.453,-0.04,0.37
backstroke,bækstɹowk,0.633,0.543,0.475,0.515,0.067,0.865
admire,ædmajɹ,0.5,0.449,0.475,0.461,-0.026,0.26
conserve,kənsɹ̩v,0.4,0.461,0.475,0.468,-0.015,0.24
knife,najf,0.714,0.446,0.475,0.45,-0.029,0.975
dock,dɑk,0.436,0.516,0.475,0.514,0.041,0.91
experimental,ɪkspɛɹəmɛntəl,0.15,0.411,0.475,0.388,-0.065,0.288
autopsy,ɔtɑpsi,0.409,0.442,0.475,0.46,-0.033,0.822
act,ækt,0.333,0.508,0.475,0.499,0.033,0.365
dragging,dɹæɡɪŋ,0.717,0.491,0.475,0.524,0.016,0.678
enthusiasm,ɪnθuziæzəm,0.5,0.458,0.475,0.484,-0.017,0.335
solitary,sɑlətɛɹi,0.45,0.404,0.475,0.407,-0.072,0.578
token,towkən,0.535,0.454,0.475,0.46,-0.022,0.825
pager,pejd͡ʒɹ̩,0.383,0.466,0.475,0.49,-0.009,0.893
pedigree,pɛdəɡɹi,0.25,0.43,0.475,0.439,-0.046,0.448
hooker,hʊkɹ̩,0.417,0.521,0.475,0.521,0.046,0.875
flourish,flɹ̩ɪʃ,0.317,0.495,0.475,0.505,0.02,0.275
runway,ɹʌnwej,0.517,0.427,0.475,0.435,-0.048,0.9
foresight,fɔɹsajt,0.515,0.445,0.475,0.445,-0.031,0.198
abase,əbejs,0.25,0.406,0.475,0.421,-0.069,
declaration,dɛklɹ̩ejʃən,0.455,0.424,0.475,0.449,-0.051,0.38
scathing,skejðɪŋ,0.561,0.512,0.475,0.511,0.037,0.36
powerless,pawɹ̩ləs,0.367,0.461,0.475,0.462,-0.014,0.277
yard,jɑɹd,0.383,0.456,0.475,0.447,-0.019,0.955
oyster,ojstɹ̩,0.424,0.441,0.475,0.442,-0.034,0.962
nickname,nɪknejm,0.533,0.452,0.475,0.465,-0.023,0.493
problem,pɹɑbləm,0.379,0.499,0.475,0.508,0.024,0.42
arduous,ɑɹd͡ʒuəs,0.372,0.463,0.475,0.486,-0.012,
hypothermia,hajpəθɹ̩miə,0.242,0.441,0.475,0.448,-0.034,0.638
gull,ɡʌl,0.282,0.538,0.475,0.51,0.063,0.77
motorbike,mowtɹ̩bajk,0.617,0.495,0.475,0.502,0.02,0.948
arthritis,ɑɹθɹajtəs,0.433,0.454,0.475,0.451,-0.021,0.625
oboe,owbow,0.383,0.496,0.475,0.479,0.021,0.857
abstracted,æbstɹæktɪd,0.3,0.487,0.475,0.471,0.012,0.12
tomboy,tɑmboj,0.5,0.474,0.475,0.488,-0.0,0.812
scutter,skʌtɹ̩,0.727,0.482,0.475,0.472,0.007,
scaly,skɑli,0.633,0.533,0.475,0.525,0.058,0.805
vehicle,vihɪkəl,0.317,0.487,0.475,0.467,0.012,0.91
topical,tɑpəkəl,0.45,0.439,0.475,0.449,-0.036,0.44
larva,lɑɹvə,0.417,0.439,0.475,0.46,-0.036,0.88
indemnify,ɪndɛmnəfaj,0.117,0.382,0.475,0.395,-0.093,0.135
pollen,pɑlən,0.383,0.441,0.475,0.439,-0.034,0.965
latex,lejtɛks,0.333,0.46,0.475,0.476,-0.015,0.942
gruesome,ɡɹusəm,0.517,0.512,0.475,0.505,0.037,0.43
nix,nɪks,0.456,0.498,0.475,0.504,0.023,0.205
technique,tɛknik,0.217,0.48,0.475,0.438,0.006,0.35
cornered,kɔɹnɹ̩d,0.486,0.453,0.475,0.431,-0.022,0.415
stint,stɪnt,0.458,0.466,0.475,0.456,-0.008,0.458
raised,ɹejzd,0.4,0.463,0.475,0.461,-0.012,0.465
perfective,pɹ̩fɛktɪv,0.667,0.46,0.475,0.462,-0.015,0.162
scavenge,skævənd͡ʒ,0.617,0.483,0.475,0.487,0.009,0.422
obstruct,əbstɹʌkt,0.47,0.484,0.475,0.469,0.01,0.365
latrine,lætɹin,0.44,0.479,0.475,0.479,0.005,0.905
docile,dɑsəl,0.55,0.438,0.475,0.45,-0.036,0.302
locality,lowkæləti,0.367,0.474,0.475,0.473,-0.001,0.518
nervous,nɹ̩vəs,0.517,0.413,0.475,0.424,-0.061,0.213
vent,vɛnt,0.517,0.41,0.475,0.405,-0.064,0.89
visitor,vɪzətɹ̩,0.317,0.396,0.474,0.41,-0.079,0.812
migrate,majɡɹejt,0.267,0.472,0.474,0.47,-0.003,0.538
melt,mɛlt,0.625,0.46,0.474,0.465,-0.015,0.74
broken,bɹowkən,0.483,0.481,0.474,0.462,0.007,0.778
cupboard,kʌbɹ̩d,0.318,0.494,0.474,0.474,0.019,0.948
whelp,wɛlp,0.788,0.493,0.474,0.479,0.018,0.598
conspicuous,kənspɪkjuəs,0.357,0.469,0.474,0.461,-0.006,0.222
advice,ædvajs,0.517,0.453,0.474,0.462,-0.021,0.432
confidence,kɑnfədəns,0.483,0.429,0.474,0.421,-0.045,0.292
handbag,hændbæɡ,0.545,0.521,0.474,0.505,0.047,0.982
corridor,kɔɹədɹ̩,0.364,0.396,0.474,0.41,-0.079,0.93
boulder,bowldɹ̩,0.591,0.51,0.474,0.496,0.035,0.918
renown,ɹɪnawn,0.267,0.437,0.474,0.444,-0.038,0.17
disappointed,dɪsəpojntɪd,0.5,0.421,0.474,0.406,-0.053,0.23
garter,ɡɑɹtɹ̩,0.212,0.484,0.474,0.449,0.01,0.945
shook,ʃʊk,0.733,0.565,0.474,0.566,0.091,0.68
spacious,spejʃəs,0.708,0.468,0.474,0.469,-0.007,0.39
leisurely,lizɹ̩li,0.467,0.504,0.474,0.488,0.03,0.225
resignation,ɹɛzəɡnejʃən,0.4,0.402,0.474,0.42,-0.072,0.483
wieldy,wildi,0.197,0.516,0.474,0.508,0.042,0.172
dialogue,dajəlɔɡ,0.35,0.414,0.474,0.427,-0.06,0.5
ambassador,æmbæsədɹ̩,0.4,0.425,0.474,0.419,-0.05,0.82
newt,nut,0.433,0.516,0.474,0.534,0.042,0.792
portly,pɔɹtli,0.455,0.485,0.474,0.494,0.011,0.387
fable,fejbəl,0.288,0.444,0.474,0.452,-0.03,0.518
retired,ɹɪtajɹd,0.383,0.443,0.474,0.432,-0.031,0.59
become,bɪkʌm,0.379,0.491,0.474,0.48,0.017,0.135
penal,pinəl,0.383,0.456,0.474,0.406,-0.018,0.338
flaring,flɛɹɪŋ,0.641,0.455,0.474,0.457,-0.019,0.53
fertility,fɹ̩tɪləti,0.55,0.422,0.474,0.435,-0.052,0.397
sheer,ʃɪɹ,0.5,0.484,0.474,0.482,0.01,0.588
bristle,bɹɪsəl,0.694,0.46,0.474,0.466,-0.014,0.74
waste,wejst,0.514,0.477,0.474,0.472,0.003,0.56
collaborate,kəlæbɹ̩ejt,0.303,0.44,0.474,0.441,-0.034,0.202
development,dɪvɛləpmənt,0.364,0.411,0.474,0.435,-0.063,0.353
cortex,kɔɹtɛks,0.439,0.468,0.474,0.467,-0.005,0.698
masterpiece,mæstɹ̩pis,0.5,0.495,0.474,0.5,0.021,0.528
overdraft,owvɹ̩dɹæft,0.591,0.474,0.474,0.465,0.0,0.542
midst,mɪdst,0.45,0.49,0.474,0.498,0.016,0.332
halting,hɔltɪŋ,0.5,0.491,0.474,0.469,0.017,0.475
chord,kɔɹd,0.383,0.478,0.474,0.47,0.004,0.822
watercolor,wɔtɹ̩kʌlɹ̩,0.556,0.448,0.474,0.45,-0.026,0.832
programming,pɹowɡɹæmɪŋ,0.533,0.511,0.474,0.515,0.037,0.493
manage,mænəd͡ʒ,0.439,0.427,0.474,0.416,-0.047,0.25
happen,hæpən,0.364,0.45,0.474,0.465,-0.024,0.195
mixer,mɪksɹ̩,0.583,0.491,0.474,0.479,0.017,0.832
theologize,θiələd͡ʒajz,0.41,0.444,0.474,0.465,-0.03,0.115
captain,kæptən,0.417,0.458,0.474,0.469,-0.016,0.798
mucous,mjukəs,0.515,0.498,0.474,0.509,0.024,0.792
impressionable,ɪmpɹɛʃənəbəl,0.433,0.407,0.474,0.413,-0.067,0.1
story,stɔɹi,0.633,0.441,0.474,0.461,-0.033,0.575
kitten,kɪtən,0.5,0.411,0.474,0.405,-0.062,0.965
unsuccessful,ʌnsəksɛsfəl,0.4,0.428,0.474,0.407,-0.046,0.312
garden,ɡɑɹdən,0.417,0.444,0.474,0.453,-0.03,0.933
achieve,ət͡ʃiv,0.273,0.438,0.474,0.453,-0.035,0.322
bony,bowni,0.5,0.487,0.474,0.519,0.013,0.668
grad,ɡɹæd,0.483,0.512,0.474,0.515,0.039,0.74
fearful,fɪɹfəl,0.533,0.447,0.474,0.424,-0.027,0.3
persuade,pɹ̩swejd,0.47,0.48,0.474,0.476,0.007,0.267
unconcerned,ʌnkənsɹ̩nd,0.348,0.436,0.474,0.413,-0.038,0.267
scolding,skowldɪŋ,0.633,0.531,0.474,0.534,0.058,0.562
dribble,dɹɪbəl,0.833,0.45,0.474,0.468,-0.023,0.708
caddy,kædi,0.3,0.484,0.474,0.485,0.01,0.83
condensed,kəndɛnst,0.561,0.431,0.474,0.458,-0.042,0.483
thistle,θɪsəl,0.591,0.463,0.473,0.467,-0.01,0.862
admiring,ædmajɹɪŋ,0.233,0.449,0.473,0.441,-0.024,0.192
Frisbee,fɹɪsbi,0.683,0.496,0.473,0.497,0.023,
lighting,lajtɪŋ,0.55,0.469,0.473,0.437,-0.005,0.845
ensue,ɪnsu,0.267,0.465,0.473,0.448,-0.008,0.34
puffy,pʌfi,0.95,0.474,0.473,0.496,0.001,0.832
revolution,ɹɛvəluʃən,0.433,0.419,0.473,0.388,-0.055,0.468
heedful,hidfəl,0.3,0.496,0.473,0.507,0.022,0.1
farm,fɑɹm,0.483,0.504,0.473,0.497,0.031,0.898
tantalize,tæntəlajz,0.417,0.433,0.473,0.433,-0.04,0.192
bachelorism,bæt͡ʃəlɹ̩ɪzəm,0.583,0.424,0.473,0.434,-0.049,0.178
toxic,tɑksɪk,0.6,0.513,0.473,0.488,0.04,0.532
rodent,ɹowdənt,0.567,0.439,0.473,0.454,-0.035,0.925
nationwide,nejʃənwajd,0.561,0.428,0.473,0.429,-0.046,0.408
impressive,ɪmpɹɛsɪv,0.367,0.438,0.473,0.425,-0.036,0.267
substantive,sʌbstəntɪv,0.308,0.451,0.473,0.476,-0.022,0.25
crime,kɹajm,0.35,0.513,0.473,0.52,0.04,0.507
precise,pɹɪsajs,0.55,0.476,0.473,0.466,0.002,0.348
isle,ajl,0.333,0.465,0.473,0.449,-0.008,0.722
acquaintance,əkwejntəns,0.117,0.425,0.473,0.415,-0.048,0.602
abyss,əbɪs,0.65,0.398,0.473,0.401,-0.076,0.518
raze,ɹejz,0.667,0.449,0.473,0.45,-0.024,
leukemia,lukimiə,0.273,0.491,0.473,0.451,0.018,0.642
pediatrician,pidiətɹɪʃən,0.367,0.424,0.473,0.422,-0.05,0.893
hitch,hɪt͡ʃ,0.517,0.543,0.473,0.53,0.07,0.732
premiere,pɹɛmɪɹ,0.483,0.439,0.473,0.434,-0.034,0.49
unify,junəfaj,0.562,0.416,0.473,0.428,-0.057,0.332
pow,paw,0.8,0.515,0.473,0.475,0.042,
chubby,t͡ʃʌbi,0.733,0.496,0.473,0.539,0.023,0.69
piteous,pɪtiəs,0.233,0.421,0.473,0.41,-0.052,0.155
noun,nawn,0.379,0.458,0.473,0.442,-0.014,0.538
quartet,kwɔɹtɛt,0.617,0.446,0.473,0.458,-0.027,0.847
repressed,ɹipɹɛst,0.35,0.471,0.473,0.478,-0.002,0.22
collapsible,kəlæpsəbəl,0.515,0.45,0.473,0.448,-0.022,0.525
abode,əbowd,0.4,0.439,0.473,0.434,-0.034,0.73
tracer,tɹejsɹ̩,0.5,0.443,0.473,0.456,-0.03,0.642
lovesick,lʌvisɪk,0.55,0.489,0.473,0.497,0.017,0.272
steadfast,stɛdfæst,0.424,0.459,0.473,0.475,-0.014,0.23
beanie,bini,0.385,0.482,0.473,0.45,0.009,0.935
easily,izəli,0.467,0.432,0.473,0.438,-0.04,0.2
stubble,stʌbəl,0.53,0.462,0.473,0.456,-0.011,0.885
egoistic,iɡowɪstɪk,0.45,0.481,0.473,0.48,0.009,0.18
conscientious,kɑnʃiɛnʃəs,0.5,0.45,0.473,0.435,-0.023,0.22
pun,pʌn,0.467,0.46,0.473,0.435,-0.012,0.325
ferment,fɹ̩mɛnt,0.45,0.428,0.473,0.427,-0.044,0.48
pantry,pæntɹi,0.183,0.479,0.473,0.47,0.006,0.918
observance,əbzɹ̩vəns,0.533,0.425,0.473,0.414,-0.048,0.363
stalked,stɔkt,0.47,0.495,0.473,0.485,0.023,0.5
institutionalism,ɪnstɪtuʃənəlɪzəm,0.288,0.419,0.473,0.463,-0.054,0.148
thriller,θɹɪlɹ̩,0.717,0.498,0.473,0.514,0.026,0.302
putt,pʌt,0.641,0.478,0.473,0.494,0.006,0.725
thrust,θɹʌst,0.667,0.524,0.473,0.543,0.052,0.572
bury,bɛɹi,0.515,0.418,0.473,0.435,-0.054,0.705
content,kɑntɛnt,0.417,0.442,0.473,0.442,-0.031,0.397
trifle,tɹajfəl,0.433,0.447,0.472,0.451,-0.025,0.422
octagon,ɑktəɡɑn,0.5,0.452,0.472,0.509,-0.02,0.857
unlock,ənlɑk,0.545,0.452,0.472,0.471,-0.02,0.778
trace,tɹejs,0.788,0.463,0.472,0.495,-0.009,0.665
premise,pɹɛmɪs,0.25,0.447,0.472,0.454,-0.026,0.31
groundless,ɡɹawndləs,0.583,0.494,0.472,0.499,0.022,0.175
unhealthy,ənhɛlθi,0.683,0.453,0.472,0.482,-0.019,0.425
fatty,fæti,0.667,0.452,0.472,0.431,-0.021,0.725
jive,d͡ʒajv,0.538,0.493,0.472,0.491,0.02,0.385
cabbage,kæbəd͡ʒ,0.433,0.483,0.472,0.501,0.011,0.938
disturbance,dɪstɹ̩bəns,0.417,0.445,0.472,0.437,-0.027,0.425
interest,ɪntɹəst,0.167,0.426,0.472,0.429,-0.046,0.2
stuffing,stʌfɪŋ,0.583,0.473,0.472,0.464,0.001,0.893
repentance,ɹɪpɛntəns,0.55,0.407,0.472,0.427,-0.065,0.143
depressurize,dɪpɹɛʃɹ̩ajz,0.35,0.437,0.472,0.436,-0.035,0.565
scraper,skɹejpɹ̩,0.717,0.497,0.472,0.487,0.024,0.808
sting,stɪŋ,0.742,0.498,0.472,0.481,0.026,0.852
hostility,hɑstɪləti,0.4,0.455,0.472,0.437,-0.017,0.31
capture,kæpt͡ʃɹ̩,0.514,0.528,0.472,0.526,0.056,0.552
premier,pɹɛmɪɹ,0.6,0.439,0.472,0.422,-0.033,0.267
pending,pɛndɪŋ,0.545,0.436,0.472,0.419,-0.037,0.288
foreground,fɔɹɡɹawnd,0.333,0.486,0.472,0.513,0.014,0.483
discrete,dɪskɹit,0.35,0.501,0.472,0.486,0.028,0.353
without,wɪθawt,0.317,0.5,0.472,0.523,0.027,0.288
combo,kɑmbow,0.45,0.529,0.472,0.529,0.057,0.592
piston,pɪstən,0.424,0.429,0.472,0.44,-0.043,0.952
habitual,həbɪt͡ʃuəl,0.462,0.464,0.472,0.467,-0.008,0.25
oppression,əpɹɛʃən,0.583,0.377,0.472,0.396,-0.095,0.25
carrot,kæɹət,0.409,0.435,0.472,0.421,-0.037,1.0
classify,klæsəfaj,0.583,0.458,0.472,0.46,-0.014,0.353
converge,kənvɹ̩d͡ʒ,0.433,0.474,0.472,0.478,0.002,0.412
rubber,ɹʌbɹ̩,0.7,0.446,0.472,0.441,-0.026,0.965
yarn,jɑɹn,0.317,0.443,0.472,0.448,-0.029,0.982
critter,kɹɪtɹ̩,0.606,0.468,0.472,0.475,-0.004,0.798
function,fʌŋkʃən,0.5,0.491,0.472,0.48,0.019,0.23
taste,tejst,0.583,0.461,0.472,0.481,-0.011,0.768
twiddle,twɪdəl,0.767,0.442,0.472,0.437,-0.03,0.49
bedroom,bɛdɹum,0.551,0.488,0.472,0.478,0.016,0.975
swig,swɪɡ,0.567,0.531,0.472,0.52,0.059,
boutique,butik,0.583,0.566,0.472,0.563,0.094,0.817
helping,hɛlpɪŋ,0.403,0.498,0.472,0.498,0.027,0.382
swerve,swɹ̩v,0.767,0.519,0.472,0.511,0.047,0.75
dryer,dɹajɹ̩,0.467,0.428,0.472,0.434,-0.044,0.948
ballpoint,bɔlpojnt,0.652,0.48,0.472,0.46,0.008,0.852
uproot,əpɹut,0.712,0.475,0.472,0.481,0.003,0.558
grind,ɡɹajnd,0.65,0.493,0.472,0.539,0.021,0.742
voltage,vowltəd͡ʒ,0.45,0.489,0.472,0.489,0.017,0.625
fibrosis,fajbɹowsəs,0.273,0.468,0.472,0.456,-0.004,
constitutionalism,kənstɪtuʃənəlɪzəm,0.296,0.427,0.472,0.453,-0.044,0.178
fuzzy,fʌzi,0.867,0.458,0.472,0.474,-0.014,0.74
irremovable,ɪɹɛmuvəbəl,0.367,0.412,0.472,0.388,-0.06,
biopsy,bajɑpsi,0.433,0.479,0.472,0.489,0.007,0.722
excise,ɛksajs,0.379,0.449,0.472,0.455,-0.023,0.37
truth,tɹuθ,0.583,0.583,0.472,0.622,0.112,0.24
tycoon,tajkun,0.433,0.5,0.472,0.492,0.028,0.67
junkie,d͡ʒʌŋki,0.6,0.536,0.472,0.527,0.065,0.712
famine,fæmən,0.345,0.409,0.472,0.422,-0.062,0.638
ticker,tɪkɹ̩,0.615,0.453,0.472,0.472,-0.018,0.732
mono,mownow,0.617,0.482,0.472,0.487,0.01,0.26
rectal,ɹɛktəl,0.25,0.433,0.472,0.414,-0.038,0.592
pathway,pæθwej,0.667,0.493,0.472,0.499,0.022,0.82
delightful,dɪlajtfəl,0.576,0.446,0.472,0.432,-0.025,0.345
pedophile,pədəfajl,0.333,0.42,0.472,0.421,-0.052,0.592
mending,mɛndɪŋ,0.458,0.427,0.472,0.452,-0.045,0.608
remainder,ɹɪmejndɹ̩,0.417,0.423,0.472,0.416,-0.048,0.528
brunt,bɹʌnt,0.591,0.485,0.472,0.475,0.014,0.302
beige,bejʒ,0.283,0.499,0.472,0.488,0.028,0.602
ratty,ɹæti,0.5,0.442,0.472,0.473,-0.029,0.61
cultured,kʌlt͡ʃɹ̩d,0.35,0.521,0.472,0.512,0.05,0.3
chameleon,t͡ʃəmɛliən,0.318,0.387,0.471,0.367,-0.084,0.92
scamper,skæmpɹ̩,0.483,0.525,0.471,0.511,0.053,0.605
stakeout,stejkawt,0.533,0.489,0.471,0.491,0.017,0.595
transplant,tɹænsplænt,0.439,0.497,0.471,0.507,0.025,0.692
fanfare,fænfɛɹ,0.417,0.422,0.471,0.418,-0.05,0.59
remind,ɹimajnd,0.383,0.466,0.471,0.485,-0.006,0.298
lullaby,lʌləbaj,0.517,0.439,0.471,0.452,-0.032,0.708
locate,lowkejt,0.264,0.496,0.471,0.469,0.025,0.493
la-di-da,lɑ-di-dɑ,0.817,0.46,0.471,0.442,-0.011,
fairness,fɛɹnəs,0.517,0.392,0.471,0.38,-0.08,0.208
blaze,blejz,0.683,0.509,0.471,0.47,0.038,0.82
hydrate,hajdɹejt,0.433,0.466,0.471,0.464,-0.005,0.58
idealize,ajdilajz,0.385,0.456,0.471,0.471,-0.015,0.047
memorabilia,mɛmɹ̩əbiljə,0.467,0.398,0.471,0.389,-0.073,0.788
forfeit,fɔɹfɪt,0.333,0.434,0.471,0.443,-0.037,0.408
paunch,pɔnt͡ʃ,0.367,0.482,0.471,0.492,0.011,
refinery,ɹɪfajnɹ̩i,0.3,0.416,0.471,0.409,-0.056,0.898
arf,ɑɹf,0.75,0.477,0.471,0.504,0.006,
vanity,vænəti,0.483,0.398,0.471,0.392,-0.073,0.288
transcendence,tɹænsɛndəns,0.424,0.421,0.471,0.417,-0.05,0.12
born,bɔɹn,0.409,0.45,0.471,0.462,-0.021,0.555
matted,mætɪd,0.604,0.437,0.471,0.442,-0.034,0.615
spree,spɹi,0.6,0.539,0.471,0.528,0.068,0.48
toy,toj,0.367,0.429,0.471,0.435,-0.042,0.982
shit,ʃɪt,0.567,0.481,0.471,0.495,0.01,0.832
entry,ɛntɹi,0.347,0.404,0.471,0.399,-0.067,0.655
kept,kɛpt,0.244,0.487,0.471,0.491,0.016,0.448
questionable,kwɛst͡ʃənəbəl,0.53,0.429,0.471,0.456,-0.042,0.198
advance,ədvæns,0.539,0.425,0.471,0.43,-0.046,0.392
beater,bitɹ̩,0.561,0.478,0.471,0.485,0.006,0.655
railroad,ɹejlɹowd,0.5,0.479,0.471,0.482,0.008,1.0
worship,wɹ̩ʃəp,0.55,0.473,0.471,0.491,0.002,0.405
sieve,sɪv,0.458,0.466,0.471,0.444,-0.006,0.898
spotted,spɑtəd,0.533,0.451,0.471,0.436,-0.02,0.65
alleviate,əliviejt,0.35,0.421,0.471,0.401,-0.05,0.37
carnival,kɑɹnəvəl,0.576,0.434,0.471,0.441,-0.037,0.92
treat,tɹit,0.431,0.495,0.471,0.501,0.024,0.698
contest,kɑntɛst,0.439,0.458,0.471,0.437,-0.013,0.63
milestone,majlstown,0.727,0.495,0.471,0.499,0.024,0.555
third,θɹ̩d,0.45,0.527,0.471,0.543,0.056,0.61
pouch,pawt͡ʃ,0.708,0.55,0.471,0.544,0.079,0.875
ray,ɹej,0.567,0.408,0.471,0.421,-0.063,0.642
glow,ɡlow,0.733,0.564,0.471,0.533,0.093,0.662
idealization,ajdiləzejʃən,0.242,0.414,0.471,0.428,-0.057,0.1
clarity,klɛɹəti,0.467,0.431,0.471,0.403,-0.04,0.25
bang,bæŋ,0.958,0.53,0.471,0.543,0.059,0.692
scholar,skɑlɹ̩,0.538,0.518,0.471,0.525,0.047,0.625
recession,ɹɪsɛʃən,0.364,0.387,0.471,0.362,-0.084,0.355
caliper,kæləpɹ̩,0.455,0.458,0.471,0.452,-0.012,
berry,bɛɹi,0.233,0.418,0.471,0.396,-0.052,0.982
eugenic,jud͡ʒɛnɪk,0.125,0.453,0.471,0.444,-0.017,0.138
versus,vɹ̩səs,0.321,0.436,0.471,0.425,-0.035,0.215
planner,plænɹ̩,0.467,0.479,0.471,0.482,0.009,0.652
barrel,bæɹəl,0.667,0.448,0.471,0.435,-0.023,0.965
yolk,jowk,0.4,0.515,0.471,0.516,0.045,0.945
hesitancy,hɛzɪtənsi,0.267,0.415,0.471,0.423,-0.056,0.267
valorous,vælɹ̩əs,0.267,0.426,0.471,0.407,-0.045,
knock,nɑk,0.621,0.499,0.471,0.488,0.028,0.81
slogan,slowɡən,0.233,0.488,0.471,0.467,0.018,0.507
medium,midiəm,0.483,0.439,0.471,0.424,-0.032,0.5
jubilee,d͡ʒubəli,0.617,0.505,0.471,0.531,0.034,0.322
yack,jæk,0.788,0.483,0.471,0.479,0.013,
rewrite,ɹiɹajt,0.545,0.457,0.471,0.429,-0.014,0.638
landed,lændəd,0.694,0.428,0.471,0.422,-0.042,0.518
disadvantageous,dɪsædvæntejd͡ʒəs,0.383,0.434,0.471,0.436,-0.037,0.18
announce,ənawns,0.403,0.422,0.471,0.423,-0.049,0.578
species,spiʃiz,0.35,0.547,0.471,0.602,0.076,0.59
arrangement,ɹ̩ejnd͡ʒmənt,0.417,0.427,0.471,0.447,-0.044,0.325
bereavement,bɹ̩ivmənt,0.298,0.456,0.471,0.482,-0.015,0.332
sobriety,səbɹajəti,0.333,0.408,0.471,0.403,-0.063,0.38
simply,sɪmpli,0.5,0.518,0.47,0.518,0.048,0.208
antipathy,æntɪpəθi,0.258,0.43,0.47,0.439,-0.04,0.138
absolute,æbsəlut,0.35,0.481,0.47,0.461,0.011,0.202
intro,ɪntɹow,0.736,0.448,0.47,0.445,-0.022,0.493
electrode,ɪlɛktɹowd,0.515,0.464,0.47,0.473,-0.007,0.62
bloke,blowk,0.5,0.579,0.47,0.579,0.109,0.722
sarcastic,sɑɹkæstɪk,0.561,0.499,0.47,0.509,0.029,0.295
optional,ɑpʃənəl,0.433,0.427,0.47,0.433,-0.043,0.225
horde,hɔɹd,0.417,0.483,0.47,0.489,0.012,0.675
equate,ɪkwejt,0.467,0.46,0.47,0.472,-0.01,0.232
counsel,kawnsəl,0.444,0.486,0.47,0.488,0.016,0.37
hello,həlow,0.621,0.48,0.47,0.468,0.01,0.45
plate,plejt,0.514,0.499,0.47,0.492,0.028,0.942
unborn,ʌnbɔɹn,0.429,0.424,0.47,0.408,-0.047,0.405
reveal,ɹɪvil,0.361,0.481,0.47,0.478,0.011,0.448
constitute,kɑnstətut,0.375,0.479,0.47,0.47,0.009,0.282
annihilation,ənajəlejʃən,0.617,0.368,0.47,0.379,-0.102,0.422
burrow,bɹ̩ow,0.717,0.475,0.47,0.483,0.005,0.668
drastic,dɹæstɪk,0.633,0.486,0.47,0.51,0.016,0.145
approve,əpɹuv,0.295,0.484,0.47,0.468,0.014,0.213
hamster,hæmstɹ̩,0.133,0.508,0.47,0.495,0.038,0.965
paving,pejvɪŋ,0.606,0.466,0.47,0.458,-0.004,0.605
zit,zɪt,0.617,0.449,0.47,0.439,-0.021,0.962
shovel,ʃʌvəl,0.567,0.454,0.47,0.464,-0.016,0.992
sty,staj,0.3,0.462,0.47,0.448,-0.008,0.798
dry,dɹaj,0.45,0.45,0.47,0.476,-0.02,0.692
monogamous,mənɑɡəməs,0.333,0.401,0.47,0.386,-0.069,0.395
