Word,ipa,Iconicity,phon_pred,sem_pred,comb_pred,pred_diff,Conc.M
major,mejd͡ʒɹ̩,0.467,0.455,0.489,0.478,-0.034,0.29
vindictive,vɪndɪktɪv,0.4,0.455,0.445,0.464,0.01,0.298
juggler,d͡ʒʌɡəlɹ̩,0.576,0.455,0.425,0.479,0.03,0.875
unbecoming,ʌnbɪkʌmɪŋ,0.403,0.455,0.456,0.426,-0.001,0.325
menstrual,mɛnstɹuəl,0.483,0.455,0.453,0.462,0.002,0.568
mobility,mowbɪləti,0.397,0.455,0.408,0.448,0.047,0.3
armchair,ɑɹmt͡ʃɛɹ,0.55,0.455,0.435,0.455,0.02,1.0
shuffle,ʃʌfəl,0.833,0.455,0.364,0.45,0.091,0.708
induct,ɪndʌkt,0.333,0.455,0.439,0.474,0.016,0.397
twaddle,twɑdəl,0.583,0.455,0.452,0.465,0.003,
Needles,nidəlz,0.621,0.455,0.406,0.441,0.048,
modem,mowdəm,0.25,0.455,0.454,0.46,0.001,0.822
fortitude,fɔɹtɪtud,0.303,0.455,0.335,0.466,0.12,0.26
children,t͡ʃɪldɹən,0.367,0.455,0.461,0.443,-0.006,0.972
collide,kəlajd,0.667,0.455,0.347,0.455,0.108,0.75
condone,kəndown,0.3,0.455,0.419,0.472,0.036,0.198
rekindle,ɹikɪndəl,0.444,0.455,0.448,0.473,0.006,0.34
drifter,dɹɪftɹ̩,0.567,0.455,0.487,0.446,-0.032,0.635
yelp,jɛlp,0.683,0.455,0.431,0.447,0.024,0.635
controversial,kɑntɹəvɹ̩ʃəl,0.45,0.455,0.465,0.462,-0.01,0.132
agreed,əɡɹid,0.433,0.455,0.424,0.434,0.031,0.232
confront,kənfɹʌnt,0.333,0.455,0.425,0.443,0.03,0.358
disembody,dɪsɪmbɑdi,0.467,0.455,0.353,0.454,0.102,0.415
zebra,zibɹə,0.533,0.455,0.296,0.467,0.159,0.965
fled,flɛd,0.517,0.455,0.515,0.46,-0.06,0.535
fibrous,fajbɹəs,0.636,0.455,0.381,0.476,0.074,0.548
guess,ɡɛs,0.317,0.455,0.458,0.433,-0.003,0.32
contempt,kəntɛmpt,0.242,0.455,0.396,0.458,0.059,0.205
needlepoint,nidəlpojnt,0.667,0.455,0.558,0.475,-0.104,0.87
gainful,ɡejnfəl,0.409,0.455,0.395,0.432,0.059,0.192
inexplicit,ɪnɪksplɪsət,0.227,0.455,0.42,0.43,0.034,0.25
gastronomy,ɡæstɹɑnəmi,0.333,0.455,0.406,0.442,0.049,0.47
strategy,stɹætəd͡ʒi,0.347,0.455,0.501,0.469,-0.047,0.232
alley,æli,0.394,0.455,0.416,0.474,0.038,0.955
young,jʌŋ,0.364,0.455,0.492,0.449,-0.038,0.54
paraglider,pɛɹɑɡlajdɹ̩,0.567,0.455,0.317,0.437,0.138,0.952
papery,pejpɹ̩i,0.389,0.455,0.553,0.477,-0.098,0.51
pattern,pætɹ̩n,0.5,0.455,0.409,0.461,0.045,0.73
untold,əntowld,0.383,0.455,0.456,0.465,-0.001,0.19
rumpus,ɹʌmpəs,0.6,0.455,0.352,0.459,0.102,
claustrophobia,klɔstɹəfowbiə,0.561,0.455,0.506,0.428,-0.051,0.38
pervasive,pɹ̩vejsɪv,0.321,0.455,0.62,0.457,-0.166,0.208
potent,powtənt,0.367,0.455,0.443,0.437,0.011,0.345
subversive,səbvɹ̩sɪv,0.379,0.455,0.461,0.466,-0.006,0.15
approval,əpɹuvəl,0.333,0.455,0.602,0.474,-0.148,0.332
morphine,mɔɹfin,0.333,0.455,0.371,0.469,0.084,0.875
rehearsal,ɹɪhɹ̩səl,0.267,0.455,0.356,0.434,0.098,0.55
huddle,hʌdəl,0.717,0.455,0.491,0.451,-0.036,0.802
denounce,dɪnawns,0.45,0.455,0.382,0.44,0.073,0.208
doctrine,dɑktɹən,0.4,0.455,0.421,0.459,0.034,0.28
stepladder,stɛplædɹ̩,0.444,0.455,0.465,0.466,-0.01,0.918
stardom,stɑɹdəm,0.367,0.455,0.398,0.443,0.056,0.315
convoluted,kɑnvəlutəd,0.375,0.454,0.431,0.439,0.024,0.205
tasteful,tejstfəl,0.517,0.454,0.398,0.469,0.057,0.302
domain,dowmejn,0.417,0.454,0.504,0.462,-0.05,0.6
shovel,ʃʌvəl,0.567,0.454,0.47,0.464,-0.016,0.992
policy,pɑləsi,0.417,0.454,0.416,0.49,0.039,0.44
rotate,ɹowtejt,0.35,0.454,0.39,0.443,0.065,0.612
allocable,ælowkəbəl,0.2,0.454,0.487,0.443,-0.032,0.198
arguable,ɑɹɡjuəbəl,0.333,0.454,0.475,0.446,-0.021,0.21
prophecy,pɹɑfəsi,0.417,0.454,0.348,0.444,0.107,0.232
ambiguity,æmbɪɡjuəti,0.383,0.454,0.401,0.45,0.053,0.075
inconsequential,ɪŋkɑnsəkwɛnt͡ʃəl,0.433,0.454,0.4,0.467,0.055,0.14
tonic,tɑnɪk,0.258,0.454,0.4,0.462,0.055,0.775
embroider,ɪmbɹojdɹ̩,0.433,0.454,0.422,0.476,0.032,0.805
chemist,kɛmɪst,0.367,0.454,0.481,0.469,-0.026,0.81
bicep,bajsəp,0.379,0.454,0.436,0.464,0.019,0.918
regard,ɹəɡɑɹd,0.317,0.454,0.37,0.464,0.085,0.198
entourage,ɑntʊɹɑʒ,0.367,0.454,0.44,0.483,0.014,0.615
pressure,pɹɛʃɹ̩,0.517,0.454,0.445,0.454,0.009,0.518
figurine,fɪɡjɹ̩in,0.55,0.454,0.525,0.445,-0.071,0.965
pitying,pɪtiɪŋ,0.306,0.454,0.433,0.453,0.022,0.198
remissive,ɹimɪsɪv,0.333,0.454,0.383,0.454,0.071,0.198
corny,kɔɹni,0.5,0.454,0.486,0.472,-0.031,0.295
launcher,lɔnt͡ʃɹ̩,0.367,0.454,0.467,0.427,-0.013,0.718
fir,fɹ̩,0.357,0.454,0.511,0.431,-0.057,0.895
fur,fɹ̩,0.617,0.454,0.405,0.463,0.049,0.923
bravery,bɹejvɹ̩i,0.483,0.454,0.408,0.461,0.046,0.24
embryo,ɛmbɹiow,0.319,0.454,0.386,0.457,0.069,0.903
meteor,mitiɹ̩,0.538,0.454,0.35,0.427,0.104,0.99
suitable,sutəbəl,0.5,0.454,0.429,0.451,0.025,0.232
banter,bæntɹ̩,0.5,0.454,0.447,0.467,0.007,0.462
befall,bɪfɔl,0.383,0.454,0.364,0.47,0.09,0.18
trailer,tɹejlɹ̩,0.433,0.454,0.385,0.469,0.07,0.948
mutilate,mjutəlejt,0.533,0.454,0.469,0.458,-0.015,0.715
hater,hejtɹ̩,0.35,0.454,0.385,0.449,0.069,0.302
delve,dɛlv,0.483,0.454,0.439,0.443,0.015,0.33
tough,tʌf,0.617,0.454,0.436,0.456,0.018,0.375
recline,ɹɛklajn,0.617,0.454,0.461,0.477,-0.007,0.732
eccentric,ɪksɛntɹɪk,0.533,0.454,0.401,0.449,0.053,0.202
mediocrity,midiɑkɹəti,0.15,0.454,0.514,0.446,-0.06,0.083
prohibitory,pɹowhɪbətɔɹi,0.25,0.454,0.393,0.452,0.061,0.185
triangular,tɹajæŋɡjəlɹ̩,0.583,0.454,0.525,0.462,-0.071,0.768
hypocritical,hɪpəkɹɪtɪkəl,0.379,0.454,0.46,0.447,-0.006,0.325
loiter,lojtɹ̩,0.333,0.454,0.329,0.446,0.125,0.652
trouble,tɹʌbəl,0.45,0.454,0.441,0.449,0.013,0.312
defeat,dɪfit,0.321,0.454,0.397,0.455,0.058,0.49
dehumanize,dɪhjumənajz,0.545,0.454,0.32,0.458,0.134,0.353
diplomatic,dɪpləmætɪk,0.35,0.454,0.429,0.45,0.025,0.215
haughty,hɔti,0.333,0.454,0.442,0.458,0.012,0.167
opossum,owpɑsəm,0.444,0.454,0.357,0.451,0.097,0.982
perverted,pɹ̩vɹ̩tɪd,0.333,0.454,0.461,0.466,-0.007,0.325
insulting,ɪnsʌltɪŋ,0.486,0.454,0.451,0.448,0.003,0.322
singer,sɪŋɹ̩,0.483,0.454,0.437,0.456,0.017,0.905
subside,səbsajd,0.439,0.454,0.415,0.441,0.039,0.315
microwave,majkɹəwejv,0.333,0.454,0.416,0.459,0.038,0.835
allusive,əlusɪv,0.3,0.454,0.439,0.456,0.015,
barbarous,bɑɹbɹ̩əs,0.35,0.454,0.421,0.464,0.033,0.157
headboard,hɛdbɔɹd,0.583,0.454,0.404,0.456,0.05,0.913
harassment,hɹ̩æsmənt,0.288,0.454,0.436,0.416,0.018,0.395
ammo,æmow,0.517,0.454,0.415,0.438,0.039,0.962
convene,kənvin,0.417,0.454,0.415,0.429,0.039,0.448
liquefy,lɪkwəfaj,0.583,0.454,0.459,0.45,-0.005,0.578
wineglass,wɪnɛɡlæs,0.567,0.454,0.523,0.469,-0.069,0.982
mighty,majti,0.621,0.454,0.465,0.45,-0.011,0.402
witting,wɪtɪŋ,0.4,0.454,0.511,0.447,-0.057,
restraint,ɹɪstɹejnt,0.683,0.454,0.546,0.461,-0.092,0.58
inhumanity,ɪnhjumænɪti,0.318,0.454,0.417,0.455,0.037,0.143
legitimist,ləd͡ʒɪtimɪst,0.439,0.454,0.513,0.444,-0.059,
mermaid,mɹ̩mejd,0.483,0.454,0.383,0.436,0.071,0.875
rotary,ɹowtɹ̩i,0.455,0.454,0.411,0.436,0.043,0.535
psychologist,sajkɑləd͡ʒəst,0.467,0.454,0.506,0.443,-0.052,0.832
arthritis,ɑɹθɹajtəs,0.433,0.454,0.475,0.451,-0.021,0.625
congratulate,kənɡɹæt͡ʃəlejt,0.4,0.454,0.449,0.437,0.005,0.51
stifle,stajfəl,0.55,0.454,0.4,0.467,0.054,0.397
unexpected,ʌnɪkspɛktɪd,0.347,0.454,0.328,0.474,0.125,0.308
abrupt,əbɹʌpt,0.65,0.454,0.353,0.43,0.101,0.318
appeal,əpil,0.242,0.454,0.316,0.443,0.138,0.182
karma,kɑɹmə,0.455,0.454,0.428,0.459,0.026,0.232
chessboard,t͡ʃɛsbɔɹd,0.47,0.454,0.513,0.436,-0.06,0.92
ordeal,ɔɹdil,0.3,0.454,0.401,0.431,0.053,0.26
renew,ɹɪnu,0.55,0.454,0.393,0.448,0.061,0.267
wiener,winɹ̩,0.383,0.454,0.347,0.46,0.107,0.952
perceptive,pɹ̩sɛptɪv,0.318,0.454,0.459,0.435,-0.006,0.222
reptile,ɹɛptajl,0.317,0.454,0.393,0.465,0.061,0.867
italic,ajtælɪk,0.375,0.454,0.433,0.46,0.02,0.698
diction,dɪkʃən,0.5,0.454,0.478,0.439,-0.025,0.41
clandestine,klændɛstɪn,0.367,0.454,0.476,0.429,-0.022,
shaver,ʃejvɹ̩,0.533,0.454,0.389,0.445,0.064,0.837
frozen,fɹowzən,0.583,0.454,0.379,0.45,0.075,0.835
sear,sɪɹ,0.45,0.454,0.389,0.427,0.064,0.648
majesty,mæd͡ʒəsti,0.483,0.454,0.523,0.443,-0.07,0.235
artless,ɑɹtləs,0.55,0.454,0.339,0.419,0.115,0.222
electromagnet,ɪlɛktɹowmæɡnət,0.65,0.454,0.453,0.44,0.001,0.805
commercial,kəmɹ̩ʃəl,0.4,0.454,0.502,0.454,-0.049,0.56
casualty,kæʒəwəlti,0.383,0.454,0.523,0.492,-0.069,0.462
wavy,wejvi,0.817,0.454,0.262,0.449,0.191,0.625
okra,owkɹə,0.273,0.454,0.371,0.466,0.083,0.945
token,towkən,0.535,0.454,0.475,0.46,-0.022,0.825
faceless,fejsləs,0.55,0.454,0.46,0.444,-0.007,0.5
blessed,blɛsɪd,0.333,0.454,0.44,0.442,0.014,0.275
alkaline,ælkəlajn,0.233,0.453,0.404,0.449,0.049,0.62
reverse,ɹɪvɹ̩s,0.47,0.453,0.395,0.431,0.059,0.595
unduly,ənduli,0.288,0.453,0.403,0.422,0.05,0.192
crayon,kɹejɑn,0.233,0.453,0.447,0.456,0.006,0.968
pretend,pɹitɛnd,0.517,0.453,0.35,0.417,0.104,0.277
chain,t͡ʃejn,0.303,0.453,0.411,0.454,0.042,0.888
rebuff,ɹɪbʌf,0.483,0.453,0.488,0.433,-0.035,0.288
sister,sɪstɹ̩,0.567,0.453,0.399,0.475,0.055,0.75
steroid,stɹ̩ojd,0.273,0.453,0.401,0.448,0.052,0.742
remembrance,ɹimɛmbɹəns,0.333,0.453,0.398,0.449,0.056,0.35
gymnast,d͡ʒɪmnəst,0.433,0.453,0.51,0.454,-0.057,0.962
diesel,disəl,0.4,0.453,0.416,0.457,0.038,0.72
justice,d͡ʒʌstəs,0.367,0.453,0.42,0.461,0.033,0.112
mitt,mɪt,0.317,0.453,0.425,0.431,0.029,0.94
nip,nɪp,0.652,0.453,0.415,0.473,0.038,0.608
pin,pɪn,0.576,0.453,0.372,0.453,0.081,0.98
poem,powəm,0.47,0.453,0.39,0.435,0.063,0.758
pizza,pitsə,0.5,0.453,0.507,0.461,-0.053,1.0
total,towtəl,0.367,0.453,0.479,0.454,-0.025,0.45
amongst,əmʌŋst,0.242,0.453,0.38,0.455,0.074,0.452
reluctance,ɹɪlʌktəns,0.3,0.453,0.49,0.461,-0.037,0.275
whine,wajn,0.792,0.453,0.477,0.432,-0.024,0.6
wine,wajn,0.47,0.453,0.455,0.443,-0.002,0.948
eugenic,jud͡ʒɛnɪk,0.125,0.453,0.471,0.444,-0.017,0.138
chaser,t͡ʃejsɹ̩,0.576,0.453,0.412,0.47,0.041,0.588
potted,pɑtɪd,0.444,0.453,0.518,0.45,-0.065,0.678
condom,kɑndəm,0.317,0.453,0.466,0.45,-0.013,0.968
neutrality,nutɹæləti,0.545,0.453,0.55,0.444,-0.097,0.157
ticker,tɪkɹ̩,0.615,0.453,0.472,0.472,-0.018,0.732
override,owvɹ̩ɹajd,0.53,0.453,0.657,0.474,-0.204,0.395
harmonize,hɑɹmənajz,0.561,0.453,0.507,0.471,-0.054,0.518
preposterous,pɹɪpɑstɹ̩əs,0.545,0.453,0.476,0.444,-0.023,0.1
sunrise,sʌnɹajz,0.636,0.453,0.438,0.452,0.015,0.923
Baggie,bæi,0.417,0.453,0.505,0.463,-0.052,
abbey,æbi,0.233,0.453,0.387,0.45,0.066,
