Word,ipa,Iconicity,phon_pred,sem_pred,comb_pred,pred_diff,Conc.M
stray,stɹej,0.47,0.463,0.403,0.465,0.061,0.44
unwholesome,ənowlsəm,0.385,0.429,0.468,0.465,-0.039,0.16
consequence,kɑnsəkwəns,0.267,0.465,0.436,0.465,0.028,0.41
approach,əpɹowt͡ʃ,0.318,0.478,0.435,0.465,0.043,0.435
stud,stʌd,0.567,0.472,0.533,0.465,-0.061,0.75
theologize,θiələd͡ʒajz,0.41,0.444,0.474,0.465,-0.03,0.115
nickname,nɪknejm,0.533,0.452,0.475,0.465,-0.023,0.493
twitter,twɪtɹ̩,0.75,0.446,0.373,0.465,0.073,0.775
team,tim,0.283,0.505,0.447,0.465,0.058,0.698
stolen,stowlən,0.517,0.463,0.528,0.465,-0.065,0.473
cricket,kɹɪkət,0.769,0.47,0.399,0.465,0.07,0.942
snail,snejl,0.303,0.475,0.549,0.464,-0.074,0.982
commute,kəmjut,0.258,0.488,0.504,0.464,-0.015,0.698
painting,pejntɪŋ,0.417,0.459,0.357,0.464,0.103,0.898
vindictive,vɪndɪktɪv,0.4,0.455,0.445,0.464,0.01,0.298
combustion,kəmbʌst͡ʃən,0.683,0.459,0.403,0.464,0.056,0.715
timber,tɪmbɹ̩,0.561,0.468,0.371,0.464,0.097,0.975
smell,smɛl,0.424,0.474,0.478,0.464,-0.004,0.675
bud,bʌd,0.667,0.477,0.479,0.464,-0.002,0.87
downpour,dawnpɔɹ,0.533,0.46,0.555,0.464,-0.095,0.678
subtitle,sʌbtajtəl,0.383,0.449,0.442,0.464,0.007,0.71
buttery,bʌtɹ̩i,0.583,0.438,0.429,0.464,0.009,0.67
sublime,səblajm,0.533,0.473,0.38,0.464,0.094,0.308
ball,bɔl,0.383,0.483,0.323,0.464,0.159,1.0
white,wajt,0.364,0.467,0.465,0.464,0.002,0.722
obstacle,ɑbstəkəl,0.433,0.456,0.522,0.464,-0.066,0.62
constellation,kɑnstəlejʃən,0.4,0.442,0.375,0.464,0.067,0.827
side,sajd,0.321,0.461,0.407,0.464,0.055,0.67
lifeguard,lajfɡɑɹd,0.524,0.505,0.436,0.464,0.069,0.867
barbarous,bɑɹbɹ̩əs,0.35,0.454,0.421,0.464,0.033,0.157
refuge,ɹɛfjud͡ʒ,0.25,0.475,0.372,0.464,0.104,0.592
dagger,dæɡɹ̩,0.75,0.465,0.353,0.464,0.113,0.99
joy,d͡ʒoj,0.576,0.474,0.46,0.464,0.014,0.342
shining,ʃajnɪŋ,0.7,0.464,0.386,0.464,0.078,0.598
sunflower,sʌnflawɹ̩,0.433,0.472,0.478,0.464,-0.006,0.95
satchel,sæt͡ʃəl,0.317,0.461,0.519,0.464,-0.059,0.933
pungent,pʌnd͡ʒənt,0.45,0.448,0.555,0.464,-0.107,0.475
bishop,bɪʃəp,0.227,0.464,0.397,0.464,0.067,0.802
parted,pɑɹtəd,0.417,0.443,0.391,0.464,0.053,0.462
sunbeam,sʌnbim,0.5,0.492,0.425,0.464,0.067,0.87
dealer,dilɹ̩,0.455,0.478,0.486,0.464,-0.008,0.69
galaxy,ɡæləksi,0.45,0.493,0.455,0.464,0.039,0.665
classism,klæsɪzəm,0.417,0.47,0.401,0.464,0.069,0.202
hostel,hɑstəl,0.483,0.485,0.512,0.464,-0.027,0.725
report,ɹipɔɹt,0.25,0.466,0.484,0.464,-0.018,0.73
cavalry,kævəlɹi,0.367,0.468,0.484,0.464,-0.016,0.77
bailiff,bejləf,0.208,0.444,0.433,0.464,0.011,0.875
chaotic,kejɑtɪk,0.767,0.457,0.424,0.464,0.033,0.27
trek,tɹɛk,0.519,0.46,0.462,0.464,-0.003,0.578
pinhead,pɪnhɛd,0.758,0.448,0.509,0.464,-0.061,0.688
diligent,dɪlɪd͡ʒənt,0.348,0.428,0.565,0.464,-0.137,0.172
snobbery,snɑbɹ̩i,0.542,0.461,0.537,0.464,-0.075,0.185
facetious,fəsiʃəs,0.167,0.434,0.476,0.464,-0.042,0.232
save,sejv,0.383,0.459,0.432,0.464,0.027,0.355
birdie,bɹ̩di,0.712,0.477,0.433,0.464,0.044,0.698
libel,lajbəl,0.296,0.466,0.308,0.464,0.157,0.302
striker,stɹajkɹ̩,0.65,0.488,0.547,0.464,-0.059,0.682
skittle,skɪtəl,0.5,0.468,0.438,0.464,0.03,0.78
overshadow,owvɹ̩ʃædow,0.75,0.471,0.427,0.464,0.044,0.455
slit,slɪt,0.817,0.498,0.412,0.464,0.086,0.67
masterful,mæstɹ̩fəl,0.483,0.457,0.451,0.464,0.006,0.232
strained,stɹejnd,0.561,0.471,0.412,0.464,0.059,0.405
pa,pɑ,0.37,0.488,0.379,0.464,0.109,
create,kɹiejt,0.383,0.475,0.499,0.464,-0.024,0.405
feeder,fidɹ̩,0.515,0.459,0.422,0.464,0.037,0.84
casing,kejsɪŋ,0.3,0.478,0.525,0.464,-0.047,0.82
stuffing,stʌfɪŋ,0.583,0.473,0.472,0.464,0.001,0.893
fright,fɹajt,0.583,0.473,0.415,0.464,0.058,0.38
hydrate,hajdɹejt,0.433,0.466,0.471,0.464,-0.005,0.58
sage,sejd͡ʒ,0.6,0.481,0.422,0.464,0.058,0.885
regard,ɹəɡɑɹd,0.317,0.454,0.37,0.464,0.085,0.198
swell,swɛl,0.692,0.477,0.548,0.464,-0.071,0.578
legislate,lɛd͡ʒɪslejt,0.242,0.453,0.484,0.464,-0.031,0.332
overtime,owvɹ̩tajm,0.545,0.461,0.414,0.464,0.047,0.45
actor,æktɹ̩,0.513,0.467,0.467,0.464,-0.001,0.893
rat,ɹæt,0.517,0.452,0.353,0.464,0.099,0.962
idiosyncratic,ɪdiowsɪnkɹætɪk,0.2,0.458,0.476,0.464,-0.019,0.145
sophomore,sɑfmɔɹ,0.433,0.46,0.373,0.464,0.087,0.612
snowy,snowi,0.717,0.475,0.438,0.464,0.037,0.812
neckline,nɛklajn,0.455,0.445,0.441,0.464,0.003,0.965
paratrooper,pɛɹətɹupɹ̩,0.317,0.442,0.429,0.464,0.013,0.972
wiper,wajpɹ̩,0.65,0.466,0.611,0.464,-0.145,0.89
presumptive,pɹizʌmptɪv,0.283,0.5,0.379,0.464,0.12,0.15
shovel,ʃʌvəl,0.567,0.454,0.47,0.464,-0.016,0.992
cornerstone,kɔɹnɹ̩stown,0.467,0.468,0.41,0.464,0.058,0.76
mail,mejl,0.517,0.48,0.418,0.464,0.062,0.923
later,lejtɹ̩,0.267,0.439,0.45,0.464,-0.011,0.2
conform,kənfɔɹm,0.485,0.447,0.522,0.464,-0.075,0.208
brilliant,bɹɪljənt,0.617,0.451,0.39,0.464,0.062,0.267
liquid,lɪkwəd,0.607,0.471,0.56,0.464,-0.088,0.93
bewildered,bɪwɪldɹ̩d,0.636,0.47,0.552,0.464,-0.082,0.2
heifer,hajfɹ̩,0.4,0.476,0.564,0.464,-0.089,0.805
embody,ɪmbɑdi,0.483,0.457,0.507,0.464,-0.049,0.188
seeing,siɪŋ,0.394,0.472,0.442,0.464,0.03,0.62
mod,mɑd,0.233,0.479,0.419,0.464,0.061,
disinclined,dɪsɪnklajnd,0.375,0.467,0.469,0.464,-0.001,0.17
wont,wownt,0.267,0.5,0.483,0.464,0.017,0.148
swore,swɔɹ,0.617,0.467,0.417,0.464,0.05,0.465
inexpressive,ɪnɪkspɹɛsɪv,0.4,0.446,0.453,0.464,-0.007,0.3
unexpressed,ʌnɪkspɹɛst,0.394,0.463,0.576,0.464,-0.113,0.15
cosmetic,kɑzmɛtɪk,0.515,0.47,0.36,0.464,0.109,0.49
pacifist,pæsɪfɪst,0.217,0.462,0.424,0.464,0.038,0.36
rascally,ɹæskəli,0.439,0.469,0.604,0.464,-0.135,0.192
hibernate,hajbɹ̩nejt,0.467,0.458,0.424,0.464,0.035,0.48
double,dʌbəl,0.567,0.439,0.482,0.464,-0.044,0.592
son,sʌn,0.4,0.439,0.296,0.464,0.143,0.785
lied,lajd,0.333,0.478,0.46,0.464,0.018,0.392
gravel,ɡɹævəl,0.485,0.477,0.411,0.464,0.066,1.0
jittery,d͡ʒɪtɹ̩i,0.697,0.436,0.319,0.464,0.118,0.542
subdue,səbdu,0.333,0.483,0.561,0.464,-0.078,0.31
elfish,ɛlfɪʃ,0.576,0.445,0.416,0.464,0.03,0.277
mindless,majndləs,0.348,0.457,0.431,0.464,0.026,0.157
why,waj,0.455,0.45,0.434,0.464,0.016,0.215
exile,ɛɡzajl,0.483,0.459,0.449,0.464,0.01,0.288
spelling,spɛlɪŋ,0.364,0.475,0.511,0.464,-0.036,0.658
loner,lownɹ̩,0.681,0.474,0.423,0.464,0.051,0.59
impale,ɪmpejl,0.417,0.47,0.454,0.464,0.015,0.71
bicep,bajsəp,0.379,0.454,0.436,0.464,0.019,0.918
crystallize,kɹɪstəlajz,0.483,0.466,0.369,0.464,0.097,0.658
dislocate,dɪslowkejt,0.583,0.482,0.354,0.464,0.128,0.462
trimming,tɹɪmɪŋ,0.53,0.465,0.485,0.464,-0.021,0.715
unchristian,əŋkɹɪst͡ʃən,0.409,0.451,0.426,0.464,0.025,0.138
dredge,dɹɛd͡ʒ,0.617,0.448,0.457,0.464,-0.009,0.51
ageless,ejd͡ʒləs,0.417,0.448,0.423,0.463,0.025,0.257
juror,d͡ʒʊɹɹ̩,0.283,0.464,0.425,0.463,0.039,0.822
wildfire,wajldfajɹ̩,0.476,0.463,0.481,0.463,-0.018,0.898
dick,dɪk,0.472,0.49,0.451,0.463,0.039,0.837
instill,ɪnstɪl,0.45,0.452,0.423,0.463,0.029,0.148
fingernail,fɪŋɡɹ̩nejl,0.385,0.478,0.339,0.463,0.139,0.982
platoon,plətun,0.3,0.492,0.478,0.463,0.014,0.87
ballet,bælej,0.41,0.457,0.549,0.463,-0.092,0.76
trustless,tɹʌsləs,0.433,0.463,0.515,0.463,-0.052,0.135
fishing,fɪʃɪŋ,0.617,0.478,0.498,0.463,-0.02,0.825
ostrich,ɔstɹɪt͡ʃ,0.417,0.451,0.414,0.463,0.036,0.928
small,smɔl,0.5,0.493,0.567,0.463,-0.074,0.555
weatherman,wɛðɹ̩mæn,0.633,0.444,0.445,0.463,-0.001,0.933
smelly,smɛli,0.758,0.462,0.483,0.463,-0.021,0.518
presuppose,pɹisəpəz,0.25,0.451,0.467,0.463,-0.015,0.2
fur,fɹ̩,0.617,0.454,0.405,0.463,0.049,0.923
dam,dæm,0.417,0.47,0.515,0.463,-0.044,0.97
tumor,tumɹ̩,0.117,0.503,0.489,0.463,0.014,0.89
flawless,flɔləs,0.55,0.453,0.384,0.463,0.068,0.38
buzzard,bʌzɹ̩d,0.533,0.469,0.485,0.463,-0.016,0.935
snotty,snɑti,0.65,0.461,0.456,0.463,0.006,0.348
election,ɪlɛkʃən,0.348,0.42,0.456,0.463,-0.035,0.542
outwit,awtwɪt,0.2,0.466,0.467,0.463,-0.002,0.242
northwest,nɔɹθwɛst,0.517,0.458,0.42,0.463,0.039,0.648
trusting,tɹʌstɪŋ,0.4,0.474,0.33,0.463,0.144,0.1
enthusiast,ɛnθuziæst,0.561,0.47,0.384,0.463,0.086,0.308
trio,tɹiow,0.883,0.476,0.418,0.463,0.058,0.742
specialize,spɛʃəlajz,0.389,0.452,0.486,0.463,-0.034,0.175
pollutant,pəlutənt,0.542,0.449,0.532,0.463,-0.084,0.725
trusty,tɹʌsti,0.383,0.472,0.462,0.463,0.01,0.308
embolden,ɛmbowldən,0.367,0.442,0.533,0.463,-0.091,
mud,mʌd,0.633,0.46,0.451,0.463,0.008,0.965
prefect,pɹifɛkt,0.258,0.494,0.469,0.463,0.025,0.49
mugger,mʌɡɹ̩,0.545,0.475,0.643,0.463,-0.168,0.817
assuming,əsumɪŋ,0.233,0.458,0.496,0.463,-0.039,0.125
thorough,θɹ̩ow,0.367,0.496,0.583,0.463,-0.087,0.165
furnishing,fɹ̩nɪʃɪŋ,0.333,0.457,0.451,0.463,0.006,0.698
were,wɹ̩,0.218,0.469,0.432,0.463,0.037,0.12
exterior,ɪkstɪɹiɹ̩,0.383,0.448,0.414,0.463,0.034,0.75
workable,wɹ̩kəbəl,0.47,0.451,0.482,0.463,-0.031,0.302
dreary,dɹɪɹi,0.617,0.449,0.432,0.463,0.017,0.332
corrective,kɹ̩ɛktɪv,0.367,0.453,0.538,0.463,-0.085,0.38
airfield,ɛɹfild,0.431,0.46,0.503,0.463,-0.043,0.925
translation,tɹænzlejʃən,0.5,0.453,0.417,0.463,0.036,0.49
communism,kɑmjənɪzəm,0.433,0.418,0.295,0.463,0.123,0.215
guitar,ɡɪtɑɹ,0.433,0.467,0.381,0.463,0.086,0.975
libido,ləbidow,0.379,0.464,0.433,0.463,0.032,0.408
topple,tɑpəl,0.652,0.451,0.5,0.463,-0.048,0.648
bind,bajnd,0.685,0.474,0.464,0.463,0.01,0.6
tide,tajd,0.333,0.447,0.311,0.463,0.136,0.775
convex,kənvɛks,0.367,0.459,0.456,0.463,0.003,0.582
lily,lɪli,0.35,0.488,0.344,0.463,0.144,0.923
tumble,tʌmbəl,0.7,0.463,0.428,0.463,0.036,0.722
founder,fawndɹ̩,0.367,0.466,0.311,0.463,0.155,0.665
photon,fowtɑn,0.2,0.468,0.416,0.463,0.052,0.595
romantic,ɹowmæntɪk,0.283,0.476,0.448,0.463,0.028,0.232
composure,kəmpowʒɹ̩,0.467,0.496,0.297,0.463,0.199,0.358
Negro,niɡɹow,0.5,0.504,0.347,0.463,0.157,
ringmaster,ɹɪŋmæstɹ̩,0.633,0.47,0.445,0.463,0.025,0.83
tremble,tɹɛmbəl,0.727,0.447,0.424,0.463,0.023,0.652
probable,pɹɑbəbəl,0.5,0.458,0.464,0.463,-0.006,0.12
haw,hɔ,0.591,0.443,0.482,0.463,-0.039,
magnetize,mæɡnətajz,0.439,0.447,0.365,0.463,0.081,0.452
institutionalism,ɪnstɪtuʃənəlɪzəm,0.288,0.419,0.473,0.463,-0.054,0.148
despise,dɪspajz,0.533,0.473,0.509,0.463,-0.036,0.28
defeatist,dɪfitɪst,0.367,0.453,0.497,0.463,-0.044,0.27
condolence,kɑndələns,0.417,0.437,0.382,0.463,0.055,0.298
dwarf,dwɔɹf,0.403,0.475,0.477,0.463,-0.001,0.862
unfounded,ənfawndɪd,0.292,0.423,0.411,0.463,0.013,0.222
geologic,d͡ʒiəlɑd͡ʒɪk,0.296,0.471,0.394,0.463,0.078,0.57
weary,wɪɹi,0.683,0.449,0.415,0.463,0.033,0.5
spineless,spajnləs,0.5,0.471,0.377,0.463,0.094,0.312
couple,kʌpəl,0.515,0.475,0.387,0.463,0.089,0.732
tantalizing,tæntəlajzɪŋ,0.567,0.436,0.513,0.463,-0.077,
gravelly,ɡɹævəli,0.47,0.468,0.503,0.463,-0.035,0.26
rub,ɹʌb,0.783,0.481,0.396,0.463,0.085,0.832
pitchfork,pɪt͡ʃfɔɹk,0.53,0.502,0.429,0.463,0.073,1.0
pervade,pɹ̩vejd,0.333,0.459,0.446,0.463,0.013,0.195
raincoat,ɹejnkowt,0.556,0.478,0.585,0.463,-0.107,1.0
darkness,dɑɹknəs,0.6,0.463,0.399,0.463,0.063,0.712
ginger,d͡ʒɪnd͡ʒɹ̩,0.364,0.474,0.506,0.463,-0.032,0.98
surgical,sɹ̩d͡ʒɪkəl,0.364,0.469,0.543,0.463,-0.074,0.473
spiritualism,spɪɹɪt͡ʃəwəlɪzm,0.4,0.447,0.486,0.463,-0.039,0.202
sergeant,sɑɹd͡ʒənt,0.397,0.457,0.51,0.463,-0.053,0.925
them,ðɛm,0.15,0.466,0.415,0.463,0.051,0.51
takeover,tejkowvɹ̩,0.433,0.467,0.434,0.463,0.033,0.458
universe,junəvɹ̩s,0.45,0.439,0.475,0.463,-0.036,0.712
sandpaper,sændpejpɹ̩,0.364,0.464,0.464,0.463,0.0,0.962
implosion,ɪmplowʒən,0.467,0.477,0.439,0.463,0.038,0.59
shame,ʃejm,0.3,0.487,0.509,0.463,-0.022,0.31
barefoot,bɛɹfʊt,0.625,0.446,0.506,0.463,-0.06,0.905
joviality,d͡ʒowviæləti,0.369,0.455,0.579,0.463,-0.123,0.32
landslide,lændslajd,0.667,0.491,0.42,0.463,0.071,0.84
wave,wejv,0.8,0.464,0.407,0.463,0.057,0.888
listless,lɪstləs,0.424,0.476,0.372,0.463,0.103,0.267
persistence,pɹ̩sɪstəns,0.486,0.452,0.458,0.463,-0.007,0.302
measureless,mɛʒɹ̩ləs,0.227,0.432,0.449,0.463,-0.017,0.157
piano,piænow,0.633,0.458,0.402,0.463,0.056,0.975
skillet,skɪlət,0.45,0.468,0.45,0.463,0.018,0.933
chalet,ʃælej,0.385,0.463,0.289,0.463,0.174,0.84
maxim,mæksəm,0.47,0.479,0.421,0.463,0.058,0.365
vandal,vændəl,0.367,0.436,0.547,0.463,-0.111,0.73
Baggie,bæi,0.417,0.453,0.505,0.463,-0.052,
rotor,ɹowtɹ̩,0.55,0.462,0.407,0.463,0.055,0.71
economist,ɪkɑnəmɪst,0.467,0.423,0.49,0.463,-0.067,0.562
maverick,mævɹ̩ɪk,0.45,0.459,0.568,0.462,-0.109,0.49
pinball,pɪnbɔl,0.533,0.468,0.617,0.462,-0.149,0.87
telling,tɛlɪŋ,0.694,0.431,0.483,0.462,-0.052,0.363
cognitive,kɑɡnɪtɪv,0.439,0.473,0.412,0.462,0.062,0.157
magnolia,mæɡnowljə,0.444,0.465,0.409,0.462,0.055,0.928
question,kwɛst͡ʃən,0.417,0.457,0.435,0.462,0.022,0.59
deduct,dɪdʌkt,0.513,0.464,0.283,0.462,0.18,0.328
forthright,fɔɹθɹajt,0.317,0.473,0.558,0.462,-0.085,0.132
portfolio,pɔɹtfowliow,0.264,0.484,0.432,0.462,0.051,0.75
canoe,kənu,0.333,0.462,0.465,0.462,-0.004,0.965
mankind,mænkajnd,0.483,0.474,0.395,0.462,0.078,0.493
coyote,kajowti,0.333,0.472,0.483,0.462,-0.011,0.99
motel,mowtɛl,0.403,0.46,0.391,0.462,0.069,0.982
startle,stɑɹtəl,0.583,0.463,0.389,0.462,0.074,0.282
misgovern,mɪsɡʌvɹ̩n,0.303,0.47,0.328,0.462,0.142,0.162
lance,læns,0.467,0.498,0.417,0.462,0.081,0.768
boy,boj,0.333,0.469,0.505,0.462,-0.036,0.94
fancied,fænsid,0.333,0.474,0.44,0.462,0.034,0.178
term,tɹ̩m,0.183,0.482,0.356,0.462,0.126,0.455
expanded,ɪkspændəd,0.55,0.455,0.452,0.462,0.003,0.353
perfective,pɹ̩fɛktɪv,0.667,0.46,0.475,0.462,-0.015,0.162
misty,mɪsti,0.682,0.47,0.534,0.462,-0.064,0.592
regal,ɹiɡəl,0.628,0.48,0.469,0.462,0.011,0.295
dastardly,dæstɹ̩dli,0.576,0.479,0.383,0.462,0.096,0.167
stir,stɹ̩,0.55,0.478,0.347,0.462,0.131,0.69
bun,bʌn,0.333,0.46,0.504,0.462,-0.044,0.97
tonic,tɑnɪk,0.258,0.454,0.4,0.462,0.055,0.775
inconclusive,ɪnkənklusɪv,0.273,0.482,0.528,0.462,-0.046,0.125
prudent,pɹudənt,0.317,0.479,0.468,0.462,0.011,0.192
text,tɛkst,0.636,0.481,0.499,0.462,-0.018,0.982
busybody,bʌsibɑdi,0.47,0.476,0.435,0.462,0.041,0.49
motion,mowʃən,0.517,0.46,0.501,0.462,-0.041,0.7
sacred,sejkɹəd,0.467,0.448,0.416,0.462,0.032,0.192
hyper,hajpɹ̩,0.683,0.49,0.457,0.462,0.033,0.25
unworthy,ənwɹ̩ði,0.267,0.443,0.443,0.462,0.0,0.232
podium,powdiəm,0.233,0.457,0.475,0.462,-0.019,0.972
teaser,tizɹ̩,0.55,0.462,0.344,0.462,0.118,0.483
engagement,ɛnɡejd͡ʒmənt,0.483,0.429,0.458,0.462,-0.029,0.438
bilateral,bajlætɹ̩əl,0.383,0.44,0.459,0.462,-0.018,0.425
doubtless,dawtləs,0.367,0.468,0.438,0.462,0.03,0.202
formalize,fɔɹməlajz,0.533,0.438,0.571,0.462,-0.133,0.26
contraption,kəntɹæpʃən,0.467,0.453,0.5,0.462,-0.047,0.665
enslave,ɛnslɑv,0.467,0.446,0.45,0.462,-0.004,0.34
mature,mət͡ʃʊɹ,0.367,0.444,0.491,0.462,-0.047,0.215
revival,ɹɪvajvəl,0.55,0.429,0.499,0.462,-0.07,0.448
veto,vitow,0.344,0.483,0.443,0.462,0.041,0.483
almost,ɔlmowst,0.385,0.487,0.364,0.462,0.123,0.165
slavery,slejvɹ̩i,0.7,0.462,0.547,0.462,-0.085,0.528
massive,mæsɪv,0.7,0.458,0.422,0.462,0.036,0.552
dampen,dæmpən,0.606,0.439,0.444,0.462,-0.004,0.562
existential,ɛksɪstɛnt͡ʃəl,0.258,0.427,0.5,0.462,-0.074,0.182
nuisance,nusəns,0.417,0.461,0.478,0.462,-0.017,0.298
hardware,hɑɹdwɛɹ,0.4,0.474,0.587,0.462,-0.113,0.905
thriftless,θɹɪftləs,0.288,0.491,0.627,0.462,-0.135,0.302
Nimrod,nɪmɹɑd,0.433,0.448,0.521,0.462,-0.073,
crumpet,kɹʌmpət,0.483,0.481,0.527,0.462,-0.046,0.952
preset,pɹisɛt,0.25,0.462,0.533,0.462,-0.071,0.342
gait,ɡejt,0.217,0.477,0.457,0.462,0.02,0.635
controversial,kɑntɹəvɹ̩ʃəl,0.45,0.455,0.465,0.462,-0.01,0.132
undeceive,ʌndɪsiv,0.375,0.438,0.406,0.462,0.032,0.23
counterfeit,kawntɹ̩fɪt,0.424,0.474,0.519,0.462,-0.045,0.66
interlude,ɪntɹ̩lud,0.533,0.472,0.629,0.462,-0.158,0.26
prevent,pɹɪvɛnt,0.367,0.438,0.361,0.462,0.077,0.335
sequin,sikwən,0.444,0.478,0.542,0.462,-0.064,0.81
silken,sɪlkən,0.611,0.459,0.396,0.462,0.063,0.45
widow,wɪdow,0.359,0.458,0.394,0.462,0.064,0.832
location,lowkejʃən,0.4,0.467,0.482,0.462,-0.015,0.5
monoxide,mənɑksajd,0.348,0.45,0.503,0.462,-0.053,0.475
anthill,æntɪl,0.379,0.438,0.412,0.462,0.026,0.972
dismantle,dɪsmæntəl,0.567,0.443,0.378,0.462,0.066,0.675
window,wɪndow,0.383,0.459,0.529,0.462,-0.07,0.965
brethren,bɹɛðɹən,0.283,0.442,0.445,0.462,-0.003,0.562
lobbyist,lɑbiəst,0.367,0.463,0.543,0.462,-0.08,0.678
powerless,pawɹ̩ləs,0.367,0.461,0.475,0.462,-0.014,0.277
family,fæməli,0.35,0.44,0.469,0.462,-0.03,0.808
casual,kæʒəwəl,0.467,0.45,0.511,0.462,-0.061,0.257
